OccurredOn,MaterialCode,MaterialName,Issue,Remain,Unit,Shift,Workshop,Usage
7/4/26 6:15 AM,2405000028,Pulse FPS-A3 L/F   wait for welding,4710,4511,pc,C,FPSA,3728
7/4/26 6:15 AM,1205001015,Pulse FPS-A2 L/F  wait for cutting,0,36730,pc,C,FPSA,1560
7/4/26 6:15 AM,2405001027,Pulse FPS-A2 L/F  wait for welding,1560,2487,pc,C,FPSA,2409
7/4/26 6:15 AM,1205001016,Pulse FPS-A08 L/F  wait for cutting,0,31472,pc,C,FPSA,2147
7/4/26 6:15 AM,2405001028,Pulse FPS-A08 L/F  wait for welding,2147,7277,pc,C,FPSA,4638
7/4/26 6:15 AM,1201400006,INSULATING RESIN ( DBN519S),0,217.93,"g
",C,FPSA,14.26
7/4/26 6:15 AM,1401400011,ETHYL ALCOHOL 95%,0,18.24,"kg
",C,FPSA,1.5
7/4/26 6:15 AM,1401400017,NEEDLE MN-27G (I) For  Welding,0,185,pc,C,FPSA,54
7/4/26 6:15 AM,1401400022,POLYIMIDE TAPE ST-533L8 (A3),0,304,pc,C,FPSA,22
7/4/26 6:15 AM,1401400022,"POLYIMIDE TAPE Crystal guest (A08,A2 Air tag)",0,225,pc,C,FPSA,43
7/4/26 6:15 AM,1201500046,COMPOUND CV-4160TN(13X3.5G),0,72,kg,C,FPSA,27.6
7/4/26 6:15 AM,1201500022,COMPOUND CV-9700 AH(13X4.0G),0,9.048,"kg
",C,FPSA,0.072
7/4/26 6:16 AM,1201500033,COMPOUND NIKALET ECR,0,7.76,kg,C,FPSA,0.8
7/4/26 6:16 AM,1201521001,UV Marking  Ink (white),0,839,g,C,FPSA,23
7/4/26 6:16 AM,1201520006,ABRASIVE MM-P80,0,20,"kg
",C,FPSA,0
7/4/26 6:16 AM,1401990099,DIEMOND WHEEL TYPE  (NEW),0,44,pc,C,FPSA,20
7/4/26 6:16 AM,Diamond  Sheet (50-55mm),Diamond  Sheet (50-55mm),0,239,pc,C,FPSA,2
7/4/26 6:16 AM,1201703006,COVER TAPE  SPTA-55-480,0,19415,"meter
",C,FPSA,1734
7/4/26 6:16 AM,1201702034,C-TAPE TP-A08-PS(H)  (A08),0,9983,"meter
",C,FPSA,1371
7/4/26 6:16 AM,1201702032,C-TAPE TP-NR-V2-PS(H) (A3),0,8231,"meter
",C,FPSA,0
7/4/26 6:16 AM,1201702033,C-TAPE TP-NU-PS (H) (A2),0,4731,"meter
",C,FPSA,363
7/5/26 9:39 PM,1205000004,Pulse FPS-A3 L/F   wait for cutting,0,26720,pc,C,FPSA,3570
7/5/26 9:39 PM,2405000028,Pulse FPS-A3 L/F   wait for welding,3570,3689,pc,C,FPSA,4392
7/5/26 9:39 PM,1205001015,Pulse FPS-A2 L/F  wait for cutting,0,33720,pc,C,FPSA,3010
7/5/26 9:40 PM,2405001027,Pulse FPS-A2 L/F  wait for welding,3010,2721,pc,C,FPSA,2776
7/5/26 9:40 PM,1205001016,Pulse FPS-A08 L/F  wait for cutting,0,27976,pc,C,FPSA,3496
7/5/26 9:40 PM,2405001028,Pulse FPS-A08 L/F  wait for welding,3496,5893,pc,C,FPSA,4880
7/5/26 9:40 PM,1201400006,INSULATING RESIN ( DBN519S),0,197.47,"g
",C,FPSA,20.46
7/5/26 9:40 PM,1401400011,ETHYL ALCOHOL 95%,0,16.71,"kg
",C,FPSA,1.53
7/5/26 9:40 PM,1401400017,NEEDLE MN-27G (I) For  Welding,0,146,pc,C,FPSA,39
7/5/26 9:40 PM,1401400022,POLYIMIDE TAPE ST-533L8 (A3),0,284,pc,C,FPSA,20
7/5/26 9:40 PM,1401400022,"POLYIMIDE TAPE Crystal guest (A08,A2 Air tag)",0,181,pc,C,FPSA,44
7/5/26 9:40 PM,1201500046,COMPOUND CV-4160TN(13X3.5G),0,43.2,kg,C,FPSA,28.8
7/5/26 9:40 PM,1201500022,COMPOUND CV-9700 AH(13X4.0G),0,8.898,"kg
",C,FPSA,0.15
7/5/26 9:40 PM,1201500033,COMPOUND NIKALET ECR,0,7.689,kg,C,FPSA,0.071
7/5/26 9:40 PM,1201521001,UV Marking  Ink (white),0,818,g,C,FPSA,21
7/5/26 9:40 PM,1201520006,ABRASIVE MM-P80,0,20,"kg
",C,FPSA,0
7/5/26 9:40 PM,1401990099,DIEMOND WHEEL TYPE  (NEW),0,22,pc,C,FPSA,22
7/5/26 9:40 PM,Diamond  Sheet (50-55mm),Diamond  Sheet (50-55mm),0,238,pc,C,FPSA,1
7/5/26 9:40 PM,1201703006,COVER TAPE  SPTA-55-480,0,17206,"meter
",C,FPSA,2209
7/5/26 9:40 PM,1201702034,C-TAPE TP-A08-PS(H)  (A08),0,8469,"meter
",C,FPSA,1514
7/5/26 9:40 PM,1201702032,C-TAPE TP-NR-V2-PS(H) (A3),0,8231,"meter
",C,FPSA,0
7/5/26 9:40 PM,1201702033,C-TAPE TP-NU-PS (H) (A2),0,4062,"meter
",C,FPSA,669
7/6/26 6:19 AM,1205000004,Pulse FPS-A3 L/F   wait for cutting,0,23200,pc,C,FPSA,3520
7/6/26 6:20 AM,2405000028,Pulse FPS-A3 L/F   wait for welding,3520,3570,pc,C,FPSA,3639
7/6/26 6:20 AM,1205001015,Pulse FPS-A2 L/F  wait for cutting,0,30850,pc,C,FPSA,2870
7/6/26 6:20 AM,2405001027,Pulse FPS-A2 L/F  wait for welding,2870,2671,pc,C,FPSA,2920
7/6/26 6:20 AM,1205001016,Pulse FPS-A08 L/F  wait for cutting,0,23614,pc,C,FPSA,4362
7/6/26 6:20 AM,2405001028,Pulse FPS-A08 L/F  wait for welding,4362,6150,pc,C,FPSA,4105
7/6/26 6:20 AM,1201400006,INSULATING RESIN ( DBN519S),0,177.6,"g
",C,FPSA,19.87
7/6/26 6:20 AM,1401400011,ETHYL ALCOHOL 95%,0,15.63,"kg
",C,FPSA,1.08
