Date,ProdMaterialCode,MaterialCode,MaterialName,Unit,Workshop,Shift,Issue,Remain
6/30/2026,TA0033,1201221030,CLEVIOS KPLUS2,KG,POLYMER,A,0,12.03
7/1/2026,TA0033,1201221030,CLEVIOS KPLUS2,KG,POLYMER,A,8,17.92
7/2/2026,TA0033,1201221030,CLEVIOS KPLUS2,KG,POLYMER,A,0,16.12
7/3/2026,TA0033,1201221030,CLEVIOS KPLUS2,KG,POLYMER,C,8,21.95
7/4/2026,TA0033,1201221030,CLEVIOS KPLUS2,KG,POLYMER,C,0,19.3
7/5/2026,TA0033,1201221030,CLEVIOS KPLUS2,KG,POLYMER,C,0,16.57
7/6/2026,TA0033,1201221030,CLEVIOS KPLUS2,KG,POLYMER,C,4,18.02
7/7/2026,TA0033,1201221030,CLEVIOS KPLUS2,KG,POLYMER,B,0,18.02
7/8/2026,TA0033,1201221030,CLEVIOS KPLUS2,KG,POLYMER,B,0,15.47
7/9/2026,TA0033,1201221030,CLEVIOS KPLUS2,KG,POLYMER,B,0,13
7/10/2026,TA0033,1201221030,CLEVIOS KPLUS2,KG,POLYMER,B,8,18.52
7/11/2026,TA0033,1201221030,CLEVIOS KPLUS2,KG,POLYMER,A,0,18.52
7/12/2026,TA0033,1201221030,CLEVIOS KPLUS2,KG,POLYMER,A,0,15.7
7/13/2026,TA0033,1201221030,CLEVIOS KPLUS2,KG,POLYMER,A,0,15.7
7/14/2026,TA0033,1201221030,CLEVIOS KPLUS2,KG,POLYMER,A,8,21.34
7/15/2026,TA0033,1201221030,CLEVIOS KPLUS2,KG,POLYMER,C,0,18.67
7/16/2026,TA0033,1201221030,CLEVIOS KPLUS2,KG,POLYMER,C,8,23.73
7/17/2026,TA0033,1201221030,CLEVIOS KPLUS2,KG,POLYMER,C,0,18.73
7/18/2026,TA0033,1201221030,CLEVIOS KPLUS2,KG,POLYMER,C,0,16
7/19/2026,TA0033,1201221030,CLEVIOS KPLUS2,KG,POLYMER,C,0,13.6
7/20/2026,TA0033,1201221030,CLEVIOS KPLUS2,KG,POLYMER,B,8,21.6
7/21/2026,TA0033,1201221030,CLEVIOS KPLUS2,KG,POLYMER,B,0,19.2
6/30/2026,TA0034,1201221002,CLEVIOS MV2,LITER,POLYMER,A,0,200
7/1/2026,TA0034,1201221002,CLEVIOS MV2,LITER,POLYMER,A,200,350
7/2/2026,TA0034,1201221002,CLEVIOS MV2,LITER,POLYMER,A,0,305
7/3/2026,TA0034,1201221002,CLEVIOS MV2,LITER,POLYMER,C,0,265
7/4/2026,TA0034,1201221002,CLEVIOS MV2,LITER,POLYMER,C,0,225
7/5/2026,TA0034,1201221002,CLEVIOS MV2,LITER,POLYMER,C,0,155
7/6/2026,TA0034,1201221002,CLEVIOS MV2,LITER,POLYMER,C,0,115
7/7/2026,TA0034,1201221002,CLEVIOS MV2,LITER,POLYMER,B,200,270
7/8/2026,TA0034,1201221002,CLEVIOS MV2,LITER,POLYMER,B,0,220
7/9/2026,TA0034,1201221002,CLEVIOS MV2,LITER,POLYMER,B,200,380
7/10/2026,TA0034,1201221002,CLEVIOS MV2,LITER,POLYMER,B,0,340
7/11/2026,TA0034,1201221002,CLEVIOS MV2,LITER,POLYMER,A,0,300
7/12/2026,TA0034,1201221002,CLEVIOS MV2,LITER,POLYMER,A,0,270
7/13/2026,TA0034,1201221002,CLEVIOS MV2,LITER,POLYMER,A,0,240
7/14/2026,TA0034,1201221002,CLEVIOS MV2,LITER,POLYMER,A,0,200
7/15/2026,TA0034,1201221002,CLEVIOS MV2,LITER,POLYMER,C,200,360
7/16/2026,TA0034,1201221002,CLEVIOS MV2,LITER,POLYMER,C,0,300
7/17/2026,TA0034,1201221002,CLEVIOS MV2,LITER,POLYMER,C,0,250
7/18/2026,TA0034,1201221002,CLEVIOS MV2,LITER,POLYMER,C,0,210
7/19/2026,TA0034,1201221002,CLEVIOS MV2,LITER,POLYMER,C,0,170
7/20/2026,TA0034,1201221002,CLEVIOS MV2,LITER,POLYMER,B,200,330
7/21/2026,TA0034,1201221002,CLEVIOS MV2,LITER,POLYMER,B,0,290
6/30/2026,TA0035,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLA,A,0,2.11
7/1/2026,TA0035,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLA,C,0,1.88
7/2/2026,TA0035,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLA,A,0,1.88
7/3/2026,TA0035,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLA,C,0,1.6
7/4/2026,TA0035,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLA,C,0,1.57
7/5/2026,TA0035,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLA,C,0,1.41
7/6/2026,TA0035,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLA,C,0,1.39
7/7/2026,TA0035,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLA,B,0,1.27
7/8/2026,TA0035,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLA,B,0,1.17
7/9/2026,TA0035,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLA,B,0,1.1
7/10/2026,TA0035,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLA,B,0,1
7/11/2026,TA0035,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLA,A,0,0.94
7/12/2026,TA0035,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLA,A,0,0.88
7/13/2026,TA0035,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLA,A,0,0.72
7/14/2026,TA0035,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLA,A,0,0.69
7/15/2026,TA0035,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLA,C,0,0.61
7/16/2026,TA0035,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLA,C,0,0.41
7/17/2026,TA0035,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLA,C,0,0.41
7/18/2026,TA0035,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLA,C,0,0.3
7/19/2026,TA0035,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLA,B,0,0.19
7/20/2026,TA0035,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLA,B,15,15.19
7/21/2026,TA0035,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLA,B,0,15.15
6/30/2026,TA0036,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLB,A,0,20
7/1/2026,TA0036,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLB,A,0,19
7/2/2026,TA0036,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLB,A,15,32.2
7/3/2026,TA0036,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLB,C,0,30.2
7/4/2026,TA0036,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLB,C,0,28.2
7/5/2026,TA0036,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLB,C,0,26.9
7/6/2026,TA0036,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLB,C,0,25.4
7/7/2026,TA0036,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLB,B,0,23.7
7/8/2026,TA0036,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLB,B,15,36.7
7/9/2026,TA0036,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLB,B,0,34.9
7/10/2026,TA0036,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLB,B,0,32.8
7/11/2026,TA0036,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLB,A,0,31.5
7/12/2026,TA0036,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLB,A,0,30
7/13/2026,TA0036,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLB,A,0,28
7/14/2026,TA0036,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLB,A,0,26
7/15/2026,TA0036,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLB,C,0,24.2
7/16/2026,TA0036,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLB,C,0,22
7/17/2026,TA0036,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLB,C,0,20.6
7/18/2026,TA0036,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLB,C,0,18.7
7/21/2026,TA0036,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),KG,PSLB,B,0,13.2
6/30/2026,TA0037,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,FPSB,A,45,74.5
7/1/2026,TA0037,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,FPSB,A,45,99.7
7/2/2026,TA0037,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,FPSB,A,45,127.7
7/3/2026,TA0037,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,FPSB,C,45,157.6
7/4/2026,TA0037,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,FPSB,C,0,136.19
7/5/2026,TA0037,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,FPSB,C,0,107.09
7/6/2026,TA0037,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,FPSB,C,0,81.12
7/7/2026,TA0037,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,FPSB,B,30,81
7/8/2026,TA0037,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,FPSB,B,0,53
7/9/2026,TA0037,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,FPSB,B,105,134
7/10/2026,TA0037,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,FPSB,B,0,108
7/11/2026,TA0037,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,FPSB,A,0,81.82
7/12/2026,TA0037,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,FPSB,A,0,57.84
7/13/2026,TA0037,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,FPSB,A,30,64.04
7/14/2026,TA0037,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,FPSB,A,30,76.94
7/15/2026,TA0037,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,FPSB,C,30,81.16
7/16/2026,TA0037,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,FPSB,C,30,80.8
7/17/2026,TA0037,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,FPSB,C,30,79.6
7/18/2026,TA0037,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,FPSB,C,0,51.62
7/19/2026,TA0037,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,FPSB,B,0,23
7/20/2026,TA0037,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,FPSB,B,45,42.5
7/21/2026,TA0037,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,FPSB,B,0,15
6/30/2026,TA0038,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,PSLB,A,375,465
7/1/2026,TA0038,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,PSLB,A,375,555
7/2/2026,TA0038,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,PSLB,A,375,645
7/3/2026,TA0038,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,PSLB,C,450,810
7/4/2026,TA0038,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,PSLB,C,0,525
7/5/2026,TA0038,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,PSLB,C,0,240
7/6/2026,TA0038,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,PSLB,C,375,330
7/7/2026,TA0038,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,PSLB,B,375,435
7/8/2026,TA0038,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,PSLB,B,375,540
7/9/2026,TA0038,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,PSLB,B,375,660
7/10/2026,TA0038,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,PSLB,B,450,840
7/11/2026,TA0038,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,PSLB,A,0,548
7/12/2026,TA0038,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,PSLB,A,0,285
7/13/2026,TA0038,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,PSLB,A,315,315
7/14/2026,TA0038,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,PSLB,A,375,420
7/15/2026,TA0038,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,PSLB,C,435,570
7/16/2026,TA0038,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,PSLB,C,375,675
7/17/2026,TA0038,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,PSLB,C,450,870
7/18/2026,TA0038,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,PSLB,C,0,615
7/21/2026,TA0038,1201500045,COMPOUND CV-4160GC6(13X3.5G),KG,PSLB,B,375,495
6/30/2026,TA0039,1201500049,COMPOUND CV-4160GC6(13X5.0G),KG,FPSB,A,0,13.16
7/1/2026,TA0039,1201500049,COMPOUND CV-4160GC6(13X5.0G),KG,FPSB,A,0,13.16
7/2/2026,TA0039,1201500049,COMPOUND CV-4160GC6(13X5.0G),KG,FPSB,A,0,13.16
7/3/2026,TA0039,1201500049,COMPOUND CV-4160GC6(13X5.0G),KG,FPSB,C,0,13.16
7/4/2026,TA0039,1201500049,COMPOUND CV-4160GC6(13X5.0G),KG,FPSB,C,0,13.16
7/5/2026,TA0039,1201500049,COMPOUND CV-4160GC6(13X5.0G),KG,FPSB,C,0,13.16
7/6/2026,TA0039,1201500049,COMPOUND CV-4160GC6(13X5.0G),KG,FPSB,C,0,13.16
7/7/2026,TA0039,1201500049,COMPOUND CV-4160GC6(13X5.0G),KG,FPSB,B,0,13.16
7/8/2026,TA0039,1201500049,COMPOUND CV-4160GC6(13X5.0G),KG,FPSB,B,0,13.16
7/9/2026,TA0039,1201500049,COMPOUND CV-4160GC6(13X5.0G),KG,FPSB,B,0,13.16
7/10/2026,TA0039,1201500049,COMPOUND CV-4160GC6(13X5.0G),KG,FPSB,B,0,13.16
7/11/2026,TA0039,1201500049,COMPOUND CV-4160GC6(13X5.0G),KG,FPSB,A,0,13.16
7/12/2026,TA0039,1201500049,COMPOUND CV-4160GC6(13X5.0G),KG,FPSB,A,0,13.16
7/13/2026,TA0039,1201500049,COMPOUND CV-4160GC6(13X5.0G),KG,FPSB,A,0,13.16
7/14/2026,TA0039,1201500049,COMPOUND CV-4160GC6(13X5.0G),KG,FPSB,A,0,13.16
7/15/2026,TA0039,1201500049,COMPOUND CV-4160GC6(13X5.0G),KG,FPSB,C,0,13.16
7/16/2026,TA0039,1201500049,COMPOUND CV-4160GC6(13X5.0G),KG,FPSB,C,0,13.16
7/17/2026,TA0039,1201500049,COMPOUND CV-4160GC6(13X5.0G),KG,FPSB,C,0,13.16
7/18/2026,TA0039,1201500049,COMPOUND CV-4160GC6(13X5.0G),KG,FPSB,C,0,13.16
7/19/2026,TA0039,1201500049,COMPOUND CV-4160GC6(13X5.0G),KG,FPSB,B,0,13.16
7/20/2026,TA0039,1201500049,COMPOUND CV-4160GC6(13X5.0G),KG,FPSB,B,0,13.16
7/21/2026,TA0039,1201500049,COMPOUND CV-4160GC6(13X5.0G),KG,FPSB,B,0,13.16
6/30/2026,TA0040,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,FPSA,A,30,102.5
7/1/2026,TA0040,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,FPSA,A,30,108.7
7/2/2026,TA0040,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,FPSA,A,45,121
7/3/2026,TA0040,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,FPSA,C,0,99.6
7/4/2026,TA0040,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,FPSA,C,0,72
7/5/2026,TA0040,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,FPSA,C,0,43.2
7/6/2026,TA0040,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,FPSA,C,30,36.52
7/7/2026,TA0040,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,FPSA,B,30,30.16
7/8/2026,TA0040,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,FPSA,B,0,22.12
7/9/2026,TA0040,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,FPSA,B,105,90
7/10/2026,TA0040,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,FPSA,B,45,97.8
7/11/2026,TA0040,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,FPSA,A,0,59
7/12/2026,TA0040,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,FPSA,A,0,19.6
7/13/2026,TA0040,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,FPSA,A,45,38.28
7/14/2026,TA0040,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,FPSA,A,45,48.27
7/15/2026,TA0040,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,FPSA,C,45,63.7
7/16/2026,TA0040,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,FPSA,C,45,74.4
7/17/2026,TA0040,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,FPSA,C,60,105
7/18/2026,TA0040,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,FPSA,C,0,68.62
7/19/2026,TA0040,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,FPSA,B,0,30.05
7/20/2026,TA0040,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,FPSA,B,45,42.1
7/21/2026,TA0040,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,FPSA,B,30,45.5
6/30/2026,TA0041,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,PSLA,A,0,107
7/1/2026,TA0041,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,PSLA,C,30,120
7/2/2026,TA0041,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,PSLA,A,0,113
7/3/2026,TA0041,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,PSLA,C,30,126
7/4/2026,TA0041,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,PSLA,C,0,109
7/5/2026,TA0041,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,PSLA,C,0,94
7/6/2026,TA0041,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,PSLA,C,30,107
7/7/2026,TA0041,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,PSLA,B,0,95
7/8/2026,TA0041,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,PSLA,B,30,109
7/9/2026,TA0041,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,PSLA,B,0,95
7/10/2026,TA0041,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,PSLA,B,45,130
7/11/2026,TA0041,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,PSLA,A,0,115
7/12/2026,TA0041,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,PSLA,A,0,100
7/13/2026,TA0041,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,PSLA,A,30,115
7/14/2026,TA0041,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,PSLA,A,0,102
7/15/2026,TA0041,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,PSLA,C,30,119
7/16/2026,TA0041,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,PSLA,C,0,102
7/17/2026,TA0041,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,PSLA,C,45,131
7/18/2026,TA0041,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,PSLA,C,0,117
7/19/2026,TA0041,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,PSLA,B,0,105
7/20/2026,TA0041,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,PSLA,B,30,120
7/21/2026,TA0041,1201500046,COMPOUND CV-4160TN(13X3.5G),KG,PSLA,B,0,106
6/30/2026,TA0042,1201500022,COMPOUND CV-9700 AH(13X4.0G),KG,FPSA,A,0,9.64
7/1/2026,TA0042,1201500022,COMPOUND CV-9700 AH(13X4.0G),KG,FPSA,A,0,9.41
7/2/2026,TA0042,1201500022,COMPOUND CV-9700 AH(13X4.0G),KG,FPSA,A,0,9.31
7/3/2026,TA0042,1201500022,COMPOUND CV-9700 AH(13X4.0G),KG,FPSA,C,0,9.12
7/4/2026,TA0042,1201500022,COMPOUND CV-9700 AH(13X4.0G),KG,FPSA,C,0,9.048
7/5/2026,TA0042,1201500022,COMPOUND CV-9700 AH(13X4.0G),KG,FPSA,C,0,8.898
7/6/2026,TA0042,1201500022,COMPOUND CV-9700 AH(13X4.0G),KG,FPSA,C,0,8.696
7/7/2026,TA0042,1201500022,COMPOUND CV-9700 AH(13X4.0G),KG,FPSA,B,0,8.5
7/8/2026,TA0042,1201500022,COMPOUND CV-9700 AH(13X4.0G),KG,FPSA,B,0,8.3
7/9/2026,TA0042,1201500022,COMPOUND CV-9700 AH(13X4.0G),KG,FPSA,B,0,8.14
7/10/2026,TA0042,1201500022,COMPOUND CV-9700 AH(13X4.0G),KG,FPSA,B,0,7.87
7/11/2026,TA0042,1201500022,COMPOUND CV-9700 AH(13X4.0G),KG,FPSA,A,0,7.63
7/12/2026,TA0042,1201500022,COMPOUND CV-9700 AH(13X4.0G),KG,FPSA,A,0,7.49
7/13/2026,TA0042,1201500022,COMPOUND CV-9700 AH(13X4.0G),KG,FPSA,A,0,7.29
7/14/2026,TA0042,1201500022,COMPOUND CV-9700 AH(13X4.0G),KG,FPSA,A,0,6.74
7/15/2026,TA0042,1201500022,COMPOUND CV-9700 AH(13X4.0G),KG,FPSA,C,0,6.67
7/16/2026,TA0042,1201500022,COMPOUND CV-9700 AH(13X4.0G),KG,FPSA,C,0,6.54
7/17/2026,TA0042,1201500022,COMPOUND CV-9700 AH(13X4.0G),KG,FPSA,C,0,6.54
7/18/2026,TA0042,1201500022,COMPOUND CV-9700 AH(13X4.0G),KG,FPSA,C,0,6.292
7/19/2026,TA0042,1201500022,COMPOUND CV-9700 AH(13X4.0G),KG,FPSA,B,0,5.97
7/20/2026,TA0042,1201500022,COMPOUND CV-9700 AH(13X4.0G),KG,FPSA,B,0,5.74
7/21/2026,TA0042,1201500022,COMPOUND CV-9700 AH(13X4.0G),KG,FPSA,B,0,5.612
6/30/2026,TA0043,1201500036,COMPOUND CV9800,KG,PSLA,A,0,8.2
7/1/2026,TA0043,1201500036,COMPOUND CV9800,KG,PSLA,C,0,8.12
7/2/2026,TA0043,1201500036,COMPOUND CV9800,KG,PSLA,A,0,8.12
7/3/2026,TA0043,1201500036,COMPOUND CV9800,KG,PSLA,C,0,8.09
7/4/2026,TA0043,1201500036,COMPOUND CV9800,KG,PSLA,C,0,8.09
7/5/2026,TA0043,1201500036,COMPOUND CV9800,KG,PSLA,C,0,7.89
7/6/2026,TA0043,1201500036,COMPOUND CV9800,KG,PSLA,C,0,7.89
7/7/2026,TA0043,1201500036,COMPOUND CV9800,KG,PSLA,B,0,7.89
7/8/2026,TA0043,1201500036,COMPOUND CV9800,KG,PSLA,B,0,7.85
7/9/2026,TA0043,1201500036,COMPOUND CV9800,KG,PSLA,B,0,7.8
7/10/2026,TA0043,1201500036,COMPOUND CV9800,KG,PSLA,B,0,7.8
7/11/2026,TA0043,1201500036,COMPOUND CV9800,KG,PSLA,A,0,7.77
7/12/2026,TA0043,1201500036,COMPOUND CV9800,KG,PSLA,A,0,7.73
7/13/2026,TA0043,1201500036,COMPOUND CV9800,KG,PSLA,A,0,7.65
7/14/2026,TA0043,1201500036,COMPOUND CV9800,KG,PSLA,A,0,7.61
7/15/2026,TA0043,1201500036,COMPOUND CV9800,KG,PSLA,C,0,7.58
7/16/2026,TA0043,1201500036,COMPOUND CV9800,KG,PSLA,C,0,7.54
7/17/2026,TA0043,1201500036,COMPOUND CV9800,KG,PSLA,C,0,7.54
7/18/2026,TA0043,1201500036,COMPOUND CV9800,KG,PSLA,C,0,7.46
7/19/2026,TA0043,1201500036,COMPOUND CV9800,KG,PSLA,B,0,7.43
7/20/2026,TA0043,1201500036,COMPOUND CV9800,KG,PSLA,B,0,7.43
7/21/2026,TA0043,1201500036,COMPOUND CV9800,KG,PSLA,B,0,7.34
6/30/2026,TA0044,1201500036,COMPOUND CV9800,KG,PSLB,A,0,24.3
7/1/2026,TA0044,1201500036,COMPOUND CV9800,KG,PSLB,A,0,23
7/2/2026,TA0044,1201500036,COMPOUND CV9800,KG,PSLB,A,0,22.7
7/3/2026,TA0044,1201500036,COMPOUND CV9800,KG,PSLB,C,0,21.9
7/4/2026,TA0044,1201500036,COMPOUND CV9800,KG,PSLB,C,0,21
7/5/2026,TA0044,1201500036,COMPOUND CV9800,KG,PSLB,C,0,20.3
7/6/2026,TA0044,1201500036,COMPOUND CV9800,KG,PSLB,C,0,19.7
7/7/2026,TA0044,1201500036,COMPOUND CV9800,KG,PSLB,B,10,28.9
7/8/2026,TA0044,1201500036,COMPOUND CV9800,KG,PSLB,B,0,28
7/9/2026,TA0044,1201500036,COMPOUND CV9800,KG,PSLB,B,0,27
7/10/2026,TA0044,1201500036,COMPOUND CV9800,KG,PSLB,B,0,26.3
7/11/2026,TA0044,1201500036,COMPOUND CV9800,KG,PSLB,A,0,25.4
7/12/2026,TA0044,1201500036,COMPOUND CV9800,KG,PSLB,A,0,24.6
7/13/2026,TA0044,1201500036,COMPOUND CV9800,KG,PSLB,A,0,24
7/14/2026,TA0044,1201500036,COMPOUND CV9800,KG,PSLB,A,0,22.8
7/15/2026,TA0044,1201500036,COMPOUND CV9800,KG,PSLB,C,0,22
7/16/2026,TA0044,1201500036,COMPOUND CV9800,KG,PSLB,C,0,21.2
7/17/2026,TA0044,1201500036,COMPOUND CV9800,KG,PSLB,C,0,20.5
7/18/2026,TA0044,1201500036,COMPOUND CV9800,KG,PSLB,C,0,19.8
7/21/2026,TA0044,1201500036,COMPOUND CV9800,KG,PSLB,B,10,27
6/30/2026,TA0045,1201500002,COMPOUND EMEC-6,KG,PSLA,A,0,1.33
7/1/2026,TA0045,1201500002,COMPOUND EMEC-6,KG,PSLA,C,15,16.2
7/2/2026,TA0045,1201500002,COMPOUND EMEC-6,KG,PSLA,A,0,16.2
7/3/2026,TA0045,1201500002,COMPOUND EMEC-6,KG,PSLA,C,0,16.06
7/4/2026,TA0045,1201500002,COMPOUND EMEC-6,KG,PSLA,C,0,16.06
7/5/2026,TA0045,1201500002,COMPOUND EMEC-6,KG,PSLA,C,0,15.32
7/6/2026,TA0045,1201500002,COMPOUND EMEC-6,KG,PSLA,C,0,15.32
7/7/2026,TA0045,1201500002,COMPOUND EMEC-6,KG,PSLA,B,0,15.27
7/8/2026,TA0045,1201500002,COMPOUND EMEC-6,KG,PSLA,B,0,14.97
7/9/2026,TA0045,1201500002,COMPOUND EMEC-6,KG,PSLA,B,0,14.73
7/10/2026,TA0045,1201500002,COMPOUND EMEC-6,KG,PSLA,B,0,14.73
7/11/2026,TA0045,1201500002,COMPOUND EMEC-6,KG,PSLA,A,0,14.59
7/12/2026,TA0045,1201500002,COMPOUND EMEC-6,KG,PSLA,A,0,14.52
7/13/2026,TA0045,1201500002,COMPOUND EMEC-6,KG,PSLA,A,0,14.25
7/14/2026,TA0045,1201500002,COMPOUND EMEC-6,KG,PSLA,A,0,14.12
