OccurredOn,MaterialCode,MaterialName,Issue,Remain,Unit,Shift,Workshop,Usage
7/15/26 12:33 AM,1201201002,KBM 403,0,16866,"g
",C,Anodize,1134
7/15/26 12:33 AM,1201201004,Silicone coating (R6102),906,1146,"g
",C,Anodize,200
7/15/26 12:33 AM,1201201003,Xylenes,4000,6400,"g
",C,Anodize,800
7/15/26 12:33 AM,1401220013,Hydrogen,0,2.5,"Liter
",C,Anodize,0
7/15/26 12:33 AM,1201200001,Sodium Tetraborate,0,9966,"g
",C,Anodize,3504
7/16/26 12:29 AM,1201201001,Methanol 99.8,32,90.8,"Liter
",C,Anodize,22.4
7/16/26 12:29 AM,1201200005,Phosphoric  Acid (LS),70,120,"Liter
",C,Anodize,50
7/16/26 12:29 AM,1201220006,Acetic Acid Glacial,0,2572,"g
",C,Anodize,336
7/16/26 12:29 AM,1201201002,KBM 403,0,15732,"g
",C,Anodize,1134
7/16/26 12:29 AM,1201201004,Silicone coating (R6102),0,906,"g
",C,Anodize,240
7/16/26 12:29 AM,1201201003,Xylenes,0,5200,"g
",C,Anodize,1200
7/16/26 12:29 AM,1401220013,Hydrogen,0,2.5,"Liter
",C,Anodize,0
7/16/26 12:29 AM,1201200001,Sodium Tetraborate,20000,26462,"g
",C,Anodize,3504
7/17/26 1:19 AM,1201201001,Methanol 99.8,32,100.4,"Liter
",C,Anodize,22.4
7/17/26 1:19 AM,1201200005,Phosphoric  Acid (LS),70,150,"Liter
",C,Anodize,40
7/17/26 1:19 AM,1201220006,Acetic Acid Glacial,0,2236,"Liter
",C,Anodize,336
7/17/26 1:19 AM,1201201002,KBM 403,0,14598,"Liter
",C,Anodize,1134
7/17/26 1:19 AM,1201201004,Silicone coating (R6102),906,1512,"g
",C,Anodize,300
7/17/26 1:19 AM,1201201003,Xylenes,0,4000,"g
",C,Anodize,1200
7/17/26 1:19 AM,1401220013,Hydrogen,0,2.5,"g
",C,Anodize,0
7/17/26 1:19 AM,1201200001,Sodium Tetraborate,0,22958,"kg
",C,Anodize,3504
7/18/26 12:27 AM,1201201001,Methanol 99.8,0,78,"Liter
",C,Anodize,22.4
7/18/26 12:27 AM,1201200005,Phosphoric  Acid (LS),0,100,"Liter
",C,Anodize,50
7/18/26 12:27 AM,1201220006,Acetic Acid Glacial,0,1900,"Liter
",C,Anodize,336
7/18/26 12:27 AM,1201201002,KBM 403,0,13464,"Liter
",C,Anodize,1134
