OccurredOn,MaterialCode,MaterialName,Issue,Remain,Unit,Shift,Workshop,Usage
7/6/26 6:10 AM,1201702001,C-TAPE TP-A-PS(H)  ,3936,7872,"meter
",C,PSLA,1476
7/6/26 6:10 AM,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),0,1.39,"kg
",C,PSLA,0.02
7/7/26 6:29 AM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,0,78,pc,B,PSLA,9
7/7/26 6:29 AM,1201500046,COMPOUND CV-4160TN(13X3.5G) PSLA,0,95,kg,B,PSLA,12
7/7/26 6:29 AM,1201500002,COMPOUND EMEC-6,0,15.27,kg,B,PSLA,0.05
7/7/26 6:29 AM,1201500008,RUBCLEAN,0,5.32,kg,B,PSLA,0.7
7/7/26 6:29 AM,1201520009,ABRASIVE MM-P220,0,0,kg,B,PSLA,0
7/7/26 6:29 AM,1401990011,COTTON  CLOTHES(13CM.X22CM.),0,490,pc,B,PSLA,10
7/7/26 6:29 AM,1201500036,COMPOUND CV9800,0,7.89,kg,B,PSLA,0
7/7/26 6:29 AM,1401560005,GLASS WOOL(KARAKURI),0,72,pc,B,PSLA,0
7/7/26 6:29 AM,1201701006,PLA-REEL EIAJRRM08B-I,0,1286,pc,B,PSLA,164
7/7/26 6:29 AM,1401902031,INNER BOX NAG 5/7,0,156,pc,B,PSLA,14
7/7/26 6:29 AM,1401902032,INNER BOX NAG 8/10,0,110,pc,B,PSLA,7
7/7/26 6:29 AM,1201703006,COVER TAPE  SPTA-55-480,0,9878,"meter
",B,PSLA,1642
7/7/26 6:29 AM,1201702001,C-TAPE TP-A-PS(H)  ,0,6232,"meter
",B,PSLA,1640
7/7/26 6:29 AM,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),0,1.27,"kg
",B,PSLA,0.12
7/8/26 6:24 AM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,120,190,pc,B,PSLA,8
7/8/26 6:24 AM,1201500046,COMPOUND CV-4160TN(13X3.5G) PSLA,30,109,kg,B,PSLA,16
7/8/26 6:24 AM,1201500002,COMPOUND EMEC-6,0,14.97,kg,B,PSLA,0.3
7/8/26 6:24 AM,1201500008,RUBCLEAN,0,4.97,kg,B,PSLA,0.35
7/8/26 6:24 AM,1201520009,ABRASIVE MM-P220,20,20,kg,B,PSLA,0
7/8/26 6:24 AM,1401990011,COTTON  CLOTHES(13CM.X22CM.),0,480,pc,B,PSLA,10
7/8/26 6:24 AM,1201500036,COMPOUND CV9800,0,7.85,kg,B,PSLA,0.04
7/8/26 6:24 AM,1401560005,GLASS WOOL(KARAKURI),0,72,pc,B,PSLA,0
7/8/26 6:24 AM,1201701006,PLA-REEL EIAJRRM08B-I,200,1340,pc,B,PSLA,146
7/8/26 6:24 AM,1401902031,INNER BOX NAG 5/7,0,139,pc,B,PSLA,17
7/8/26 6:24 AM,1401902032,INNER BOX NAG 8/10,0,107,pc,B,PSLA,3
7/8/26 6:24 AM,1201703006,COVER TAPE  SPTA-55-480,0,8414,"meter
",B,PSLA,1464
7/8/26 6:24 AM,1201702001,C-TAPE TP-A-PS(H)  ,3936,8706,"meter
",B,PSLA,1462
7/8/26 6:24 AM,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),0,1.17,"kg
",B,PSLA,0.1
7/9/26 4:59 AM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,0,181,pc,B,PSLA,9
7/9/26 4:59 AM,1201500046,COMPOUND CV-4160TN(13X3.5G) PSLA,0,95,kg,B,PSLA,14
7/9/26 4:59 AM,1201500002,COMPOUND EMEC-6,0,14.73,kg,B,PSLA,0.24
7/9/26 4:59 AM,1201500008,RUBCLEAN,0,4.61,kg,B,PSLA,0.36
7/9/26 4:59 AM,1201520009,ABRASIVE MM-P220,0,20,kg,B,PSLA,0
7/9/26 4:59 AM,1401990011,COTTON  CLOTHES(13CM.X22CM.),0,460,pc,B,PSLA,20
7/9/26 4:59 AM,1201500036,COMPOUND CV9800,0,7.8,kg,B,PSLA,0.05
7/9/26 4:59 AM,1401560005,GLASS WOOL(KARAKURI),0,70,pc,B,PSLA,2
7/9/26 4:59 AM,1201701006,PLA-REEL EIAJRRM08B-I,0,1210,pc,B,PSLA,130
7/9/26 4:59 AM,1401902031,INNER BOX NAG 5/7,0,122,pc,B,PSLA,17
7/9/26 4:59 AM,1401902032,INNER BOX NAG 8/10,0,103,pc,B,PSLA,4
7/9/26 4:59 AM,1201703006,COVER TAPE  SPTA-55-480,0,6750,"meter
",B,PSLA,1664
7/9/26 4:59 AM,1201702001,C-TAPE TP-A-PS(H)  ,0,7332,"meter
",B,PSLA,1374
7/9/26 4:59 AM,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),0,1.1,"kg
",B,PSLA,0.07
7/10/26 4:15 AM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,0,173,pc,B,PSLA,8
7/10/26 4:15 AM,1201500046,COMPOUND CV-4160TN(13X3.5G) PSLA,45,130,kg,B,PSLA,10
7/10/26 4:15 AM,1201500002,COMPOUND EMEC-6,0,14.73,kg,B,PSLA,0
7/10/26 4:15 AM,1201500008,RUBCLEAN,0,4.61,kg,B,PSLA,0
7/10/26 4:15 AM,1201520009,ABRASIVE MM-P220,0,20,kg,B,PSLA,0
7/10/26 4:15 AM,1401990011,COTTON  CLOTHES(13CM.X22CM.),0,450,pc,B,PSLA,10
7/10/26 4:15 AM,1201500036,COMPOUND CV9800,0,7.8,kg,B,PSLA,0
7/10/26 4:15 AM,1401560005,GLASS WOOL(KARAKURI),0,70,pc,B,PSLA,0
7/10/26 4:15 AM,1201701006,PLA-REEL EIAJRRM08B-I,600,1641,pc,B,PSLA,169
7/10/26 4:16 AM,1401902031,INNER BOX NAG 5/7,50,153,pc,B,PSLA,19
7/10/26 4:16 AM,1401902032,INNER BOX NAG 8/10,0,98,pc,B,PSLA,5
7/10/26 4:16 AM,1201703006,COVER TAPE  SPTA-55-480,9600,14820,"meter
",B,PSLA,1530
7/10/26 4:16 AM,1201702001,C-TAPE TP-A-PS(H)  ,3936,9488,"meter
",B,PSLA,1780
7/10/26 4:16 AM,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),0,1,"kg
",B,PSLA,0.1
7/11/26 6:16 AM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,0,161,pc,A,PSLA,12
7/11/26 6:16 AM,1201500046,COMPOUND CV-4160TN(13X3.5G) PSLA,0,115,kg,A,PSLA,15
7/11/26 6:16 AM,1201500002,COMPOUND EMEC-6,0,14.59,kg,A,PSLA,0.14
7/11/26 6:16 AM,1201500008,RUBCLEAN,0,4.28,kg,A,PSLA,0.33
7/11/26 6:16 AM,1201520009,ABRASIVE MM-P220,0,20,kg,A,PSLA,0
7/11/26 6:16 AM,1401990011,COTTON  CLOTHES(13CM.X22CM.),0,430,pc,A,PSLA,20
7/11/26 6:16 AM,1201500036,COMPOUND CV9800,0,7.77,kg,A,PSLA,0.03
7/11/26 6:16 AM,1401560005,GLASS WOOL(KARAKURI),0,70,pc,A,PSLA,0
7/11/26 6:16 AM,1201701006,PLA-REEL EIAJRRM08B-I,0,1536,pc,A,PSLA,105
7/11/26 6:16 AM,1401902031,INNER BOX NAG 5/7,0,135,pc,A,PSLA,18
7/11/26 6:16 AM,1401902032,INNER BOX NAG 8/10,0,95,pc,A,PSLA,3
7/11/26 6:16 AM,1201703006,COVER TAPE  SPTA-55-480,0,13716,"meter
",A,PSLA,1104
7/11/26 6:16 AM,1201702001,C-TAPE TP-A-PS(H)  ,0,8216,"meter
",A,PSLA,1272
7/11/26 6:16 AM,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),0,0.94,"kg
",A,PSLA,0.06
7/12/26 6:15 AM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,0,152,pc,A,PSLA,9
7/12/26 6:15 AM,1201500046,COMPOUND CV-4160TN(13X3.5G) PSLA,0,100,kg,A,PSLA,15
7/12/26 6:15 AM,1201500002,COMPOUND EMEC-6,0,14.52,kg,A,PSLA,0.07
7/12/26 6:15 AM,1201500008,RUBCLEAN,0,3.57,kg,A,PSLA,0.71
7/12/26 6:15 AM,1201520009,ABRASIVE MM-P220,0,20,kg,A,PSLA,0
7/12/26 6:15 AM,1401990011,COTTON  CLOTHES(13CM.X22CM.),0,410,pc,A,PSLA,20
7/12/26 6:15 AM,1201500036,COMPOUND CV9800,0,7.73,kg,A,PSLA,0.04
7/12/26 6:15 AM,1401560005,GLASS WOOL(KARAKURI),0,70,pc,A,PSLA,0
7/12/26 6:15 AM,1201701006,PLA-REEL EIAJRRM08B-I,0,1386,pc,A,PSLA,150
7/12/26 6:15 AM,1401902031,INNER BOX NAG 5/7,0,114,pc,A,PSLA,21
7/12/26 6:15 AM,1401902032,INNER BOX NAG 8/10,0,91,pc,A,PSLA,4
7/12/26 6:15 AM,1201703006,COVER TAPE  SPTA-55-480,0,12196,"meter
",A,PSLA,1520
7/12/26 6:15 AM,1201702001,C-TAPE TP-A-PS(H)  ,0,6994,"meter
",A,PSLA,1222
7/12/26 6:15 AM,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),0,0.88,"kg
",A,PSLA,0.06
7/13/26 6:25 AM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,0,144,pc,A,PSLA,8
7/13/26 6:25 AM,1201500046,COMPOUND CV-4160TN(13X3.5G) PSLA,30,115,kg,A,PSLA,15
7/13/26 6:25 AM,1201500002,COMPOUND EMEC-6,0,14.25,kg,A,PSLA,0.27
7/13/26 6:25 AM,1201500008,RUBCLEAN,10,12.85,kg,A,PSLA,0.72
7/13/26 6:25 AM,1201520009,ABRASIVE MM-P220,0,20,kg,A,PSLA,0
7/13/26 6:25 AM,1401990011,COTTON  CLOTHES(13CM.X22CM.),0,400,pc,A,PSLA,10
