OccurredOn,MaterialCode,MaterialName,Issue,Remain,Unit,Shift,Workshop,Usage
7/9/26 2:49 AM,1201560003,Zn-Film ( 9ZL67-225 ),0,16.2,"kg
",B,GPS,0
7/9/26 2:49 AM,1401621001,UV TAPE UHP-1525M3E-29C-03,0,990,pc,B,GPS,330
7/9/26 2:49 AM,1401990101,Dicing Blade 220JS(75mm),0,24,pc,B,GPS,0
7/9/26 2:49 AM,1401902033,INNER BOX NAG 9/13,0,0,pc,B,GPS,0
7/9/26 2:49 AM,1401902034,INNER BOX NAG 13/17,0,0,pc,B,GPS,0
7/9/26 2:49 AM,1201703004,COVER TAPE A-5.3,0,6200,meter,B,GPS,600
7/9/26 2:49 AM,1201702030,2705 GPSP2 8MM X 2000M,0,9400,g,B,GPS,700
7/9/26 2:49 AM,Resin Tube  ( small ),Resin Tube  ( small ),0,32,"pc
",B,GPS,0
7/9/26 2:49 AM,GLASS WOOL 225Tx250x370,GLASS WOOL 225Tx250x370,0,206,pc,B,GPS,0
7/9/26 2:49 AM,1401904017,SILICA GEL ST10G (NB),0,0,pc,B,GPS,0
7/9/26 2:49 AM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,0,263,pc,B,GPS,3
7/9/26 2:49 AM,1401902031,INNER BOX NAG 5/7,0,11,pc,B,GPS,4
7/9/26 2:49 AM,1206001002,G/PS SUBSTRATE  TYPE-6 ( PCB ),0,0,pc,B,GPS,0
7/10/26 2:04 AM,1201400008,Eco Solder Paste,0,6880,g,B,GPS,62
7/10/26 2:04 AM,1206001001,GSV Substrat Type-4 HITACHI ( PCB ),0,59,pc,B,GPS,0
7/10/26 2:04 AM,1206001003,G/PS SUBSTRATE DOOSAN ( PCB ),0,1941,pc,B,GPS,70
7/10/26 2:05 AM,1205000006, L/F  Welding  ( SKID ),0,1503520,pc,B,GPS,57960
7/10/26 2:05 AM,1201400009,OHM COAT ,0,0,g,B,GPS,0
7/10/26 2:05 AM,1201400010,Ion trap- IXE-700F,0,0,g,B,GPS,0
7/10/26 2:05 AM,1401990096,JK Wiper 150S,0,37,pc,B,GPS,1
7/10/26 2:05 AM,1401990095,NON-WOVEN  ROLL TS507,0,10,pc,B,GPS,0
7/10/26 2:05 AM,1201500037,FLUID EXPOXY RESIN CV5788FS,0,20750,"g
",B,GPS,500
7/10/26 2:05 AM,1201220009,ETHANOL ABSOLUTE,0,10,"liter
",B,GPS,0
7/10/26 2:05 AM,1401600008,AFLEX 75N 126NT    ( Mirror ),0,11,meter,B,GPS,0
7/10/26 2:05 AM,1201560003,Zn-Film ( 9ZL67-225 ),0,16.2,"kg
",B,GPS,0
7/10/26 2:05 AM,1401621001,UV TAPE UHP-1525M3E-29C-03,0,990,pc,B,GPS,0
7/10/26 2:05 AM,1401990101,Dicing Blade 220JS(75mm),0,22,pc,B,GPS,2
7/10/26 2:05 AM,1401902033,INNER BOX NAG 9/13,0,0,pc,B,GPS,0
7/10/26 2:05 AM,1401902034,INNER BOX NAG 13/17,0,0,pc,B,GPS,0
7/10/26 2:05 AM,1201703004,COVER TAPE A-5.3,5000,10000,meter,B,GPS,1200
7/10/26 2:06 AM,1201702030,2705 GPSP2 8MM X 2000M,4000,12860,g,B,GPS,540
7/10/26 2:06 AM,Resin Tube  ( small ),Resin Tube  ( small ),0,32,"pc
",B,GPS,0
7/10/26 2:06 AM,GLASS WOOL 225Tx250x370,GLASS WOOL 225Tx250x370,0,206,pc,B,GPS,0
7/10/26 2:06 AM,1401904017,SILICA GEL ST10G (NB),0,0,pc,B,GPS,0
7/10/26 2:06 AM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,0,258,pc,B,GPS,5
7/10/26 2:06 AM,1401902031,INNER BOX NAG 5/7,0,6,pc,B,GPS,5
7/10/26 2:06 AM,1206001002,G/PS SUBSTRATE  TYPE-6 ( PCB ),0,0,pc,B,GPS,0
7/11/26 5:33 AM,1201400008,Eco Solder Paste,0,6880,g,A,GPS,0
7/11/26 5:33 AM,1206001001,GSV Substrat Type-4 HITACHI ( PCB ),0,59,pc,A,GPS,0
7/11/26 5:33 AM,1206001003,G/PS SUBSTRATE DOOSAN ( PCB ),0,1785,pc,A,GPS,156
7/11/26 5:33 AM,1205000006, L/F  Welding  ( SKID ),0,1361200,pc,A,GPS,142320
7/11/26 5:33 AM,1201400009,OHM COAT ,0,0,g,A,GPS,0
7/11/26 5:33 AM,1201400010,Ion trap- IXE-700F,0,0,g,A,GPS,0
7/11/26 5:33 AM,1401990096,JK Wiper 150S,0,37,pc,A,GPS,0
7/11/26 5:33 AM,1401990095,NON-WOVEN  ROLL TS507,0,9,pc,A,GPS,1
7/11/26 5:33 AM,1201500037,FLUID EXPOXY RESIN CV5788FS,0,18750,"g
",A,GPS,2000
7/11/26 5:33 AM,1201220009,ETHANOL ABSOLUTE,0,10,"liter
",A,GPS,0
7/11/26 5:33 AM,1401600008,AFLEX 75N 126NT    ( Mirror ),0,11,meter,A,GPS,0
7/11/26 5:33 AM,1201560003,Zn-Film ( 9ZL67-225 ),0,16.2,"kg
",A,GPS,0
7/11/26 5:33 AM,1401621001,UV TAPE UHP-1525M3E-29C-03,0,990,pc,A,GPS,0
7/11/26 5:33 AM,1401990101,Dicing Blade 220JS(75mm),0,22,pc,A,GPS,0
7/11/26 5:33 AM,1401902033,INNER BOX NAG 9/13,0,0,pc,A,GPS,0
7/11/26 5:33 AM,1401902034,INNER BOX NAG 13/17,0,0,pc,A,GPS,0
7/11/26 5:33 AM,1201703004,COVER TAPE A-5.3,0,9600,meter,A,GPS,400
7/11/26 5:33 AM,1201702030,2705 GPSP2 8MM X 2000M,0,12120,g,A,GPS,740
7/11/26 5:33 AM,Resin Tube  ( small ),Resin Tube  ( small ),0,31,"pc
",A,GPS,1
7/11/26 5:33 AM,GLASS WOOL 225Tx250x370,GLASS WOOL 225Tx250x370,0,206,pc,A,GPS,0
7/11/26 5:33 AM,1401904017,SILICA GEL ST10G (NB),0,0,pc,A,GPS,0
7/11/26 5:33 AM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,0,250,pc,A,GPS,8
7/11/26 5:33 AM,1401902031,INNER BOX NAG 5/7,0,4,pc,A,GPS,2
7/11/26 5:33 AM,1206001002,G/PS SUBSTRATE  TYPE-6 ( PCB ),0,0,pc,A,GPS,0
7/12/26 3:01 AM,1201400008,Eco Solder Paste,0,6810,g,A,GPS,70
7/12/26 3:01 AM,1206001001,GSV Substrat Type-4 HITACHI ( PCB ),0,59,pc,A,GPS,0
7/12/26 3:01 AM,1206001003,G/PS SUBSTRATE DOOSAN ( PCB ),0,1630,pc,A,GPS,155
